filename,gps_values,gyro_values,speed,angle,lidar
2024-06-16 16-03-54.157322.png,"['58.18', '237.12', '0.32']","['  0.00028', '  0.00003', '  0.05496']",20,-0.03,inf
2024-06-16 16-03-54.282144.png,"['57.68', '237.14', '0.32']","['  0.00026', '  0.00005', '  0.05495']",20,-0.03,inf
2024-06-16 16-03-54.387798.png,"['56.63', '237.16', '0.32']","['  0.00024', '  0.00004', '  0.05495']",20,-0.03,inf
2024-06-16 16-03-54.494714.png,"['56.24', '237.17', '0.32']","[' -0.00162', ' -0.00004', '  0.04719']",20,-0.02,inf
2024-06-16 16-03-54.603478.png,"['55.74', '237.17', '0.32']","[' -0.00182', ' -0.00002', '  0.04094']",20,-0.02,inf
2024-06-16 16-03-54.711025.png,"['54.80', '237.18', '0.32']","[' -0.00121', '  0.00005', '  0.02340']",20,-0.01,inf
2024-06-16 16-03-54.816204.png,"['54.30', '237.18', '0.32']","[' -0.00215', '  0.00003', '  0.01063']",20,0,inf
2024-06-16 16-03-54.926879.png,"['53.85', '237.18', '0.32']","[' -0.00115', '  0.00003', '  0.00481']",20,0,inf
2024-06-16 16-03-55.038498.png,"['53.24', '237.18', '0.32']","['  0.00063', '  0.00001', '  0.00159']",20,0,inf
2024-06-16 16-03-55.145885.png,"['52.69', '237.18', '0.32']","['  0.00029', ' -0.00001', '  0.00058']",20,0,inf
2024-06-16 16-03-55.252015.png,"['51.91', '237.18', '0.32']","[' -0.00012', ' -0.00000', '  0.00014']",20,0,inf
2024-06-16 16-03-55.355664.png,"['51.19', '237.18', '0.32']","['  0.00001', '  0.00000', '  0.00004']",20,0,inf
2024-06-16 16-03-55.460513.png,"['50.74', '237.18', '0.32']","['  0.00003', '  0.00000', '  0.00002']",20,0,inf
2024-06-16 16-03-55.565017.png,"['50.30', '237.18', '0.32']","['  0.00001', '  0.00000', '  0.00001']",20,0,inf
2024-06-16 16-03-55.681213.png,"['49.69', '237.18', '0.32']","[' -0.00001', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-55.800298.png,"['49.02', '237.18', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-55.904207.png,"['48.35', '237.18', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-56.019497.png,"['47.74', '237.18', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-56.131489.png,"['47.35', '237.19', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-56.245199.png,"['46.46', '237.19', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-56.354185.png,"['45.91', '237.19', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-56.462930.png,"['45.52', '237.19', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-56.575035.png,"['44.91', '237.19', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-56.679707.png,"['44.30', '237.19', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-56.787399.png,"['43.69', '237.19', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-56.901546.png,"['43.08', '237.19', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-57.013325.png,"['42.58', '237.19', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-57.116403.png,"['42.13', '237.19', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-57.222940.png,"['41.41', '237.19', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-57.324829.png,"['40.91', '237.19', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-57.427359.png,"['40.52', '237.19', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-57.531908.png,"['39.97', '237.19', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-57.654774.png,"['39.52', '237.19', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-57.764955.png,"['38.74', '237.19', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-57.881289.png,"['38.13', '237.19', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-57.987945.png,"['37.69', '237.19', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-58.103580.png,"['36.91', '237.19', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-58.211507.png,"['36.35', '237.20', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-58.316855.png,"['35.91', '237.20', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-58.428526.png,"['35.19', '237.20', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-58.547249.png,"['34.69', '237.20', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-58.656823.png,"['34.13', '237.20', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-58.759983.png,"['33.30', '237.20', '0.32']","['  0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-58.881234.png,"['32.74', '237.20', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-58.985923.png,"['32.24', '237.20', '0.32']","[' -0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-59.098160.png,"['31.58', '237.20', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-59.211654.png,"['31.13', '237.20', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-59.315979.png,"['30.41', '237.20', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-59.430765.png,"['29.86', '237.20', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-59.543625.png,"['29.41', '237.20', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-59.657815.png,"['28.80', '237.20', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-59.772976.png,"['28.24', '237.20', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-03-59.877065.png,"['27.69', '237.20', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-03-59.992374.png,"['26.80', '237.20', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-00.105955.png,"['26.24', '237.20', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-00.218037.png,"['25.63', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-00.324114.png,"['25.08', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-00.437291.png,"['24.69', '237.21', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-00.553115.png,"['23.80', '237.21', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-00.661760.png,"['23.19', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-00.775348.png,"['22.80', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-00.880168.png,"['21.97', '237.21', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-00.981876.png,"['21.47', '237.21', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-01.084919.png,"['21.08', '237.21', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-01.200276.png,"['20.36', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-01.303185.png,"['19.86', '237.21', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-01.411383.png,"['19.30', '237.21', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-01.513775.png,"['18.63', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-01.618851.png,"['18.19', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-01.725910.png,"['17.69', '237.21', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-01.845028.png,"['16.97', '237.21', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-01.952096.png,"['16.52', '237.21', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-02.069861.png,"['15.80', '237.21', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-02.179280.png,"['15.30', '237.21', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-02.285895.png,"['14.91', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-02.400258.png,"['14.19', '237.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-02.507167.png,"['13.63', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-02.615412.png,"['13.19', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-02.721735.png,"['12.41', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-02.828126.png,"['11.75', '237.22', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-02.937191.png,"['11.25', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-03.046763.png,"['10.52', '237.22', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-03.152777.png,"['10.02', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-03.266646.png,"['9.58', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-03.370324.png,"['8.91', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-03.485385.png,"['8.41', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-03.598147.png,"['7.80', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-03.702021.png,"['7.25', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-03.821675.png,"['6.80', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-03.937464.png,"['6.02', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-04.046958.png,"['5.41', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-04.150054.png,"['4.97', '237.22', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-04.254053.png,"['4.25', '237.22', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-04.358710.png,"['3.69', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-04.463416.png,"['3.14', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-04.572693.png,"['2.52', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-04.681055.png,"['2.02', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-04.791353.png,"['1.41', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-04.895592.png,"['0.75', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-05.024367.png,"['0.19', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-05.140999.png,"['-0.36', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-05.252639.png,"['-0.92', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-05.358321.png,"['-1.36', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-05.461961.png,"['-2.31', '237.23', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-05.566966.png,"['-2.86', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-05.673002.png,"['-3.25', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-05.786466.png,"['-3.86', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-05.893553.png,"['-4.47', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-05.999674.png,"['-4.97', '237.23', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-06.105402.png,"['-5.86', '237.23', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-06.212541.png,"['-6.53', '237.23', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-06.325915.png,"['-6.97', '237.24', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-06.429424.png,"['-7.64', '237.24', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-06.543991.png,"['-8.09', '237.24', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-06.656317.png,"['-8.70', '237.24', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-06.759936.png,"['-9.31', '237.24', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-06.864238.png,"['-9.70', '237.24', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-06.980155.png,"['-10.53', '237.24', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-07.090948.png,"['-11.14', '237.24', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-07.194703.png,"['-11.47', '237.24', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-07.305308.png,"['-12.08', '237.24', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-07.410060.png,"['-12.70', '237.24', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-07.519737.png,"['-13.20', '237.24', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-07.626780.png,"['-13.81', '237.24', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-07.735647.png,"['-14.31', '237.24', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-07.843659.png,"['-14.75', '237.24', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-07.963128.png,"['-15.47', '237.24', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-08.073122.png,"['-16.03', '237.24', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-08.189843.png,"['-16.64', '237.24', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-08.293693.png,"['-17.31', '237.24', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-08.397027.png,"['-17.75', '237.25', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-08.506355.png,"['-18.42', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-08.609550.png,"['-18.86', '237.25', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-08.717228.png,"['-19.36', '237.25', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-08.827880.png,"['-20.25', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-08.935166.png,"['-20.69', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-09.039613.png,"['-21.47', '237.25', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-09.149605.png,"['-22.08', '237.25', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-09.256875.png,"['-22.58', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-09.362651.png,"['-23.08', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-09.465950.png,"['-23.92', '237.25', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-09.572721.png,"['-24.53', '237.25', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-09.675393.png,"['-24.86', '237.25', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-09.779160.png,"['-25.53', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-09.883265.png,"['-26.03', '237.25', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-09.996753.png,"['-26.64', '237.25', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-10.107786.png,"['-27.25', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-10.237923.png,"['-27.75', '237.25', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-10.347324.png,"['-28.42', '237.25', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-10.459432.png,"['-28.97', '237.26', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-10.566228.png,"['-29.47', '237.26', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-10.684578.png,"['-30.25', '237.26', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-10.792276.png,"['-30.86', '237.26', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-10.900506.png,"['-31.36', '237.26', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-11.005824.png,"['-32.03', '237.26', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-11.112692.png,"['-32.58', '237.26', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-11.217818.png,"['-33.08', '237.26', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-11.323149.png,"['-33.80', '237.26', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-11.425972.png,"['-34.25', '237.26', '0.32']","['  0.00000', ' -0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-11.531318.png,"['-34.75', '237.26', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-11.635610.png,"['-35.47', '237.26', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-11.755244.png,"['-35.97', '237.26', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-11.869978.png,"['-36.53', '237.26', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-11.979267.png,"['-37.14', '237.26', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-12.084532.png,"['-37.58', '237.26', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-12.197155.png,"['-38.25', '237.26', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-12.301465.png,"['-38.75', '237.26', '0.32']","['  0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-12.408518.png,"['-39.30', '237.26', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-12.517866.png,"['-40.08', '237.27', '0.32']","[' -0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-12.627983.png,"['-40.47', '237.27', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-12.736796.png,"['-40.97', '237.27', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-12.850945.png,"['-41.75', '237.27', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-12.972860.png,"['-42.25', '237.27', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-13.081734.png,"['-43.14', '237.27', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-13.193814.png,"['-43.91', '237.27', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-13.300871.png,"['-44.30', '237.27', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-13.408894.png,"['-44.91', '237.27', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-13.523853.png,"['-45.41', '237.27', '0.32']","[' -0.00000', '  0.00000', '  0.00000']",20,0,inf
2024-06-16 16-04-13.627015.png,"['-46.08', '237.27', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-13.733656.png,"['-46.80', '237.27', '0.32']","['  0.00000', ' -0.00000', ' -0.00000']",20,0,inf
2024-06-16 16-04-13.843965.png,"['-47.25', '237.27', '0.32']","[' -0.00000', '  0.00000', ' -0.00000']",20,0,inf
